Id,link,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Tags,AnswerCount,CommentCount,FavoriteCount,Title,ClosedDate,CommunityOwnedDate,ContentLicense,SDLC,Type,Type2,Non-function,Annotator,,
56051716,56051716,1,,,2019-05-09 3:20:00,,0,281,3032393,,,,,2019-05-09 3:29:19,<html><salesforce><apex>,1,0,,Apex - Generate HTML form through string,,,CC BY-SA 4.0,Implementation,Why,,,Sanjay,,
61496050,61496050,1,61520548,,2020-04-29 7:07:09,,0,184,9811253,,4706562,,2020-04-29 9:54:01,2020-04-30 9:48:56,<oracle-apex><oracle-apex-5><oracle-apex-5.1><oracle-apex-18.2>,2,0,,Long time taking to load the oracle apex form page,,,CC BY-SA 4.0,Implementation,Why,,,Sanjay,,
60317087,60317087,1,,,2020-02-20 9:50:05,,0,159,12107091,,,,,2020-02-20 17:44:01,<javascript><node.js><salesforce>,1,0,,Getting error while fetching orders from salesforce sfcc,,,CC BY-SA 4.0,Implementation,Why,,,Sanjay,,
51660117,51660117,1,,,2018-08-02 18:29:51,,0,152,2611009,,785061,,2018-08-03 16:08:00,2018-08-09 19:48:02,<xpages><lotus-notes>,1,12,,Why isn't the document going into edit mode,,,CC BY-SA 4.0,Implementation,Why,,,Sanjay,,
61231959,61231959,1,,,2020-04-15 14:59:38,,1,79,13322117,,,,,2020-04-15 14:59:38,<salesforce><amazon-cognito>,0,0,,How to get state value for Amazon cognito?,,,CC BY-SA 4.0,Implementation,Why,,,Sanjay,,
64950515,64950515,1,64957406,,2020-11-22 3:51:09,,0,34,14187389,,472495,,2021-01-14 23:19:39,2021-01-14 23:19:39,<sql><oracle><oracle-apex><union>,2,2,,Trouble when joining two queries Oracle SQL,,,CC BY-SA 4.0,Implementation,Why,,,Sanjay,,
62272569,62272569,1,,,2020-06-08 23:06:54,,0,155,6777162,,,,,2020-06-08 23:06:54,<html><css><angularjs><servicenow>,0,0,,ServiceNow: portal floating button widget overlaps with footer,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
62183424,62183424,1,,,2020-06-03 21:59:56,,0,43,13675766,,13675766,,2020-06-04 11:44:13,2020-06-04 11:44:13,<salesforce><salesforce-communities>,0,0,,"Where is pause detail stored in Salesforce, When we hit the pause button on Flow Screen in Salesforce?",,,CC BY-SA 4.0,Implementation,Others,,,Sanjay,,
62825046,62825046,1,,,2020-07-09 23:10:23,,0,42,4816905,,,,,2020-07-09 23:10:23,<node.js><heroku><salesforce>,0,0,,How to use node concurrency/throng library when the app is subscribing to a platform event?,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
63484750,63484750,1,,,2020-08-19 10:10:55,,0,42,3860630,,3860630,,2020-08-19 10:24:45,2020-08-19 10:24:45,<oracle><oracle-apex><ag-grid><ag-grid-angular><ag-grid-react>,0,1,,How to include AG Grid in Oracle Apex,,,CC BY-SA 4.0,Implementation,How,,,Sanjay,,
61911329,61911329,1,,,2020-05-20 10:56:09,,0,21,13581395,,,,,2020-05-20 10:56:09,<apex><oracle-apex-5.1>,0,0,,Apex 5.1 sort order not working with multiple series on charts,,,CC BY-SA 4.0,Implementation,Why,,,Sanjay,,
9708656,9708656,1,9708743,,2012-03-14 19:16:24,,2,48543,1004278,,1345788,,2015-11-18 9:35:19,2015-11-18 9:35:19,<sql><oracle><plsql><oracle-apex>,2,3,,How can I create a SQL function with a parameter?,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
17268698,17268698,1,,,2013-06-24 5:45:52,,2,9512,1399344,,,,,2021-04-26 15:36:19,<rest><salesforce><updates>,3,0,,Update records using Salesforce REST API - Patch method not working,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
7810801,7810801,1,7815731,,2011-10-18 16:46:59,,7,7129,67468,,,,,2012-05-14 17:44:58,<reflection><salesforce>,2,0,1,How to describe (enumerate) picklist enties valid for a specific record type in Salesforce?,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
10796089,10796089,1,10796191,,2012-05-29 9:04:23,,1,4562,632516,,,,,2020-01-22 13:32:19,<html><report><oracle-apex>,2,2,,How can I get an image or link to show up in an Oracle APEX CLASSIC Report?,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
10779128,10779128,1,10779430,,2012-05-28 3:46:22,,2,4061,1012138,,,,,2014-04-30 5:32:06,<salesforce><master-detail>,2,0,,Salesforce Master-Detail Relationship,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
9683640,9683640,1,10298123,,2012-03-13 12:02:47,,0,3911,1240268,,1240268,,2012-10-31 22:10:27,2012-10-31 22:10:27,<filemaker><image>,2,0,1,Scale Web Viewer to fit box (reduce or enlarge to fit),,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
28505953,28505953,1,28506003,,2015-02-13 18:09:59,,1,2548,4547124,,-1,,2017-05-23 12:20:26,2015-02-13 18:12:24,<javascript><jquery><search><visualforce>,1,0,,Triggering an action after text input after stopping writing?,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
5052804,5052804,1,,,2011-02-19 18:49:39,,3,2458,3314,,3314,,2011-02-19 18:59:27,2016-11-01 10:21:55,<php><soap><segmentation-fault><salesforce>,2,1,,"Segmentation Fault error in PHP, using SOAP to connect to SalesForce",,,CC BY-SA 2.5,Implementation,How,,,Tameem,,
7656842,7656842,1,,,2011-10-05 4:53:42,,3,2370,979699,,,,,2014-07-03 11:55:34,<salesforce>,2,0,,Case comment notification in Salesforce,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
6870677,6870677,1,6876068,,2011-07-29 8:42:25,,2,2159,581823,,,,,2011-08-01 21:52:51,<coldfusion><salesforce>,2,0,1,CF8 and Salesforce REST API - updating records,,,CC BY-SA 3.0,Implementation,How,,,Tameem,Implementation,How
14851048,14851048,1,14851823,,2013-02-13 10:11:06,,0,1996,819814,,,,,2013-02-13 10:51:04,<salesforce><apex-code><visualforce><soql>,1,0,,Getting List of Open Events in salesforce,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
10358532,10358532,1,10424624,,2012-04-27 22:11:03,,2,1850,650734,,650734,,2012-05-09 23:45:04,2013-03-07 2:53:38,<python><api><exception><soap><salesforce>,1,0,,"With the SalesForce API, what do these two exceptions mean?",,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
27481043,27481043,1,,,2014-12-15 9:37:25,,6,1647,1445203,,2495063,,2016-12-17 3:19:01,2019-03-08 3:17:45,<python><salesforce>,2,0,,How to update a nested sobject using simple_salesforce?,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
22059647,22059647,1,,,2014-02-27 5:20:00,,1,1375,3239305,,,,,2014-03-04 17:02:15,<asp.net><rad><radchart>,1,0,,How can i display my pieseries item name inside RADCHART,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
14216216,14216216,1,14216728,,2013-01-08 13:40:22,,0,1217,1310147,,,,,2021-03-04 12:11:58,<php><magento><salesforce>,1,4,0,How to fetch and update products from/to salesforce using php?,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
26756393,26756393,1,26756802,,2014-11-05 11:42:02,,0,1087,2476330,,3169021,,2014-11-05 11:55:26,2014-11-05 12:30:21,<sql><oracle><select><oracle-apex>,3,2,,Select sum of hours grouped by a day first and then by a week,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
27125509,27125509,1,27125782,,2014-11-25 11:30:53,,0,911,2401446,,,,,2014-11-26 9:01:07,<facebook><facebook-graph-api><salesforce><apex-code>,1,0,,Post on Facebook Page's timeline using graph api from Apex Salesforce,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
14849996,14849996,1,14882612,,2013-02-13 9:13:01,,0,896,206265,,,,,2013-02-14 19:32:23,<lotus-notes><lotus>,1,0,,Execute action/button when user hits enter,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
27486559,27486559,1,,,2014-12-15 14:43:59,,2,812,4320079,,,,,2014-12-15 14:43:59,<iframe><google-analytics><salesforce><visualforce>,0,0,,analytics:reportChart in VisualForce Salesforce,,,CC BY-SA 3.0,Implementation,How,What,,Tameem,,
21190907,21190907,1,28870100,,2014-01-17 16:29:37,,1,801,2587306,,,,,2018-02-27 7:53:50,<java><xpages><lotus-domino><domino-designer-eclipse>,1,2,,XPage java class causes com.ibm.designer.domino.napi.NotesAPIException,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
17084146,17084146,1,17104732,,2013-06-13 9:55:07,,1,674,1358852,,1358852,,2013-06-13 11:02:34,2013-06-14 8:56:06,<vba><outlook><lotus-notes><lotus><lotusscript>,1,0,,Create a Microsoft Outlook Task from Lotus Notes,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
24264066,24264066,1,,,2014-06-17 12:40:11,,1,641,1583872,,879020,,2014-06-17 17:24:13,2014-06-26 12:42:38,<telerik><editor><rad><radeditor>,1,0,,"Want to replace ""<p>&nbsp;</p>"" with ""<p></p>"" on new paragraph button click in telerik rad editor",,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
21729841,21729841,1,,,2014-02-12 13:50:27,,1,619,3271383,,3271383,,2014-02-14 2:53:18,2014-02-14 2:53:18,<python><oauth><oauth-2.0><salesforce>,0,2,,Authenticating to Salesforce using OAuth2 in python,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
10443151,10443151,1,10446623,,2012-05-04 5:29:24,,3,599,193247,,,,,2012-05-04 9:56:50,<salesforce><apex-code>,1,0,,Trying to avoid Governor limits in no of SOQL queries,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
20272633,20272633,1,,,2013-11-28 18:21:00,,2,470,1653333,,,,,2013-11-28 18:21:00,<ruby-on-rails><salesforce><soql><databasedotcom-gem>,0,1,,Querying from 2 related Salesforce objects using ruby databasedotcom gem,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
9078626,9078626,1,9079870,,2012-01-31 11:19:44,,0,307,1029088,,833890,,2012-01-31 11:42:47,2012-01-31 12:55:32,<oracle><function><oracle10g><oracle-apex>,2,1,,Pass parameters to oracle plsql function,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
20299190,20299190,1,20299749,,2013-11-30 10:35:39,,1,276,2851500,,1140579,,2013-11-30 11:39:40,2013-11-30 11:39:40,<vba><excel><lotus-notes>,1,0,,VBA To send mail using Filesearch,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
9501211,9501211,1,9501924,,2012-02-29 14:48:18,,0,273,1240268,,1240268,,2012-03-21 13:10:46,2012-03-21 13:10:46,<filemaker>,1,0,,Extracting the first number in a field,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
24700692,24700692,1,24703334,,2014-07-11 14:56:25,,0,269,3827145,,313628,,2014-07-11 17:30:58,2014-07-11 17:30:58,<salesforce><soql>,1,0,,SOQL query :Salesforce,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
24289628,24289628,1,25121536,,2014-06-18 15:33:55,,0,186,3457521,,5878006,,2016-04-13 21:38:47,2016-04-13 21:38:47,<sql><oracle><upload><spreadsheet><oracle-apex>,1,4,,Match upload spreadsheet columns to table columns,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
15580847,15580847,1,16828645,,2013-03-22 22:26:53,,0,185,411141,,411141,,2013-03-22 22:52:20,2013-05-30 5:31:35,<soap><salesforce><soql><salesforce-chatter>,1,3,,SOQL Query not bringing back parent with no comments,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
22714019,22714019,1,,,2014-03-28 13:19:18,,1,163,2886338,,,,,2014-03-28 13:19:18,<eclipse><view><action><lotus-notes>,0,2,,IBM Notes plugin CSIViewPart viewActions,,,CC BY-SA 3.0,Implementation,How,What,,Tameem,,
20076529,20076529,1,,,2013-11-19 16:14:03,,2,64,1480595,,,,,2013-11-19 16:14:03,<lotus-notes><icalendar>,0,0,,Can i transmit (to lotus notes) custom items in ical format,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
15276766,15276766,1,15282977,,2013-03-07 16:41:15,,2,10037,1568886,,1306809,,2013-03-07 17:09:54,2018-02-09 6:34:27,<html><css><lotus-notes><html-email><newsletter>,4,6,,Email Background Color issue,,,CC BY-SA 3.0,Implementation,Others,,,Tameem,,
21900451,21900451,1,21900751,,2014-02-20 6:57:16,,1,8533,2571182,,,,,2014-02-20 7:25:41,<lotus-notes><lotus-domino><lotusscript>,1,0,1,Changing Sent By in Mail Document in Lotus Notes,,,CC BY-SA 3.0,Implementation,Others,,,Tameem,,
28038484,28038484,1,28064415,,2015-01-20 5:41:42,,0,4829,4439112,,-1,,2020-06-20 9:12:55,2015-01-21 10:07:19,<excel><vba><format><lotus-notes><styling>,2,2,,VBA to Lotus Notes - Variable body with formatting ( Colors ),,,CC BY-SA 3.0,Implementation,Others,,,Tameem,,
17452637,17452637,1,28674618,,2013-07-03 15:54:37,,4,1441,22194,,1497596,,2015-11-12 13:56:23,2015-11-12 13:59:59,<c#><web-services><salesforce><content-type><restsharp>,2,0,2,"Post XML as ""application/xml"" instead of ""text/xml"" via RestSharp",,,CC BY-SA 3.0,Implementation,Others,,,Tameem,,
23674385,23674385,1,,,2014-05-15 9:33:18,,0,652,3640101,,3640101,,2014-05-16 5:52:46,2014-05-20 21:32:10,<tibco><tibco-topic>,1,3,0,Fetching a text page from a web browser using Tibco,,,CC BY-SA 3.0,Implementation,Others,,,Tameem,,
27896327,27896327,1,,,2015-01-12 6:16:51,,0,623,3253853,,,,,2015-01-12 15:26:38,<java><html><spring><lotus-notes><lotus-domino>,1,4,,create and preview new message in IBM lotus notes using java,,,CC BY-SA 3.0,Implementation,Others,,,Tameem,,
26340637,26340637,1,26341708,,2014-10-13 13:01:49,,1,327,1326910,,,,,2014-10-13 14:14:33,<xpages><lotus-notes>,1,0,,xpages categorized column,,,CC BY-SA 3.0,Implementation,Others,,,Tameem,,
28303465,28303465,1,28303530,,2015-02-03 16:06:14,,0,285,2942295,,,,,2015-02-03 16:09:12,<java><dictionary><salesforce><apex>,2,0,,Apex: map.Put() byVal instead of byRef?,,,CC BY-SA 3.0,Implementation,Others,,,Tameem,,
17553351,17553351,1,,,2013-07-09 16:20:55,,0,194,2378315,,,,,2013-07-09 17:56:39,<scroll><lotus-notes><domino-designer-eclipse>,1,0,,Lotus Web Form Scroll and Popup issue,,,CC BY-SA 3.0,Implementation,Others,,,Tameem,,
27263317,27263317,1,,,2014-12-03 3:50:52,,0,62,1013981,,,,,2014-12-03 10:25:35,<salesforce><tibco>,1,0,,SALESFORCE QUERY ALL - NoClassDefFoundError,,,CC BY-SA 3.0,Implementation,Others,,,Tameem,,
28259325,28259325,1,,,2015-02-01 4:02:33,,0,54,4151605,,4151605,,2015-02-01 4:13:04,2015-02-01 6:17:59,<postgresql><case-statement><zoho>,1,0,,Using the CASE statement not showing the pecent,,,CC BY-SA 3.0,Implementation,Others,,,Tameem,,
9377042,9377042,1,,,2012-02-21 11:46:48,,1,243,1033503,,1033503,,2012-02-21 12:30:48,2012-02-27 21:16:46,<ruby-on-rails><ruby><ruby-on-rails-3><salesforce><oauth-2.0>,1,0,,Invalid OAuth tokens,,,CC BY-SA 3.0,Implementation,What,,,Tameem,,
25176669,25176669,1,,,2014-08-07 7:33:54,,4,13810,3640101,,62576,,2014-08-07 17:21:37,2018-02-20 17:34:40,<tibco>,2,0,,TIBCO - Server Certificate Rejected by Chain Verifier,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
10326862,10326862,1,10336510,,2012-04-26 3:35:06,,3,6732,762272,,762272,,2012-04-26 14:41:11,2016-01-05 15:48:47,<php><salesforce>,3,0,0,"Salesforce API: Error on ->update(), ""INVALID_TYPE: Must send a concrete entity type.""",,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
20204968,20204968,1,20205995,,2013-11-25 22:43:23,,0,6143,2774325,,,,,2013-11-25 23:58:43,<salesforce><apex-code>,1,2,,Initial term of field expression must be a concrete SObject: List,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
20685898,20685898,1,,,2013-12-19 15:47:05,,2,6089,3119772,,,,,2013-12-19 16:21:58,<salesforce><visualforce><apex>,1,0,,Salesforce - cant pass visualforce inputtext values to apex class,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
11049752,11049752,1,,,2012-06-15 11:22:58,,0,3003,550991,,550991,,2012-06-19 7:39:29,2013-04-23 7:42:10,<javascript><ajax><salesforce><apex-code><visualforce>,1,0,,command link reRender in salesforce,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
22316282,22316282,1,22323656,,2014-03-11 4:09:06,,1,2937,2303448,,798335,,2014-03-11 10:40:43,2014-03-11 10:57:50,<triggers><salesforce><apex>,1,0,,Create Contract Record when Opportunity stage is Updated,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
18226984,18226984,1,18228657,,2013-08-14 8:43:39,,0,2495,1104408,,1104408,,2013-08-14 8:52:44,2016-06-09 20:36:32,<salesforce>,2,0,,How to change the default value of stage field,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
20287085,20287085,1,20287978,,2013-11-29 13:36:47,,0,2174,1530517,,798335,,2013-11-29 14:20:28,2013-11-29 14:29:29,<salesforce><salesforce-service-cloud>,1,1,,looping over a set of elements in Salesforce,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
22255056,22255056,1,,,2014-03-07 16:10:55,,3,2020,2949042,,,,,2014-03-07 21:24:11,<lotus-notes><lotus>,1,5,,Why cannot I delete a Lotus Notes document?,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
20515179,20515179,1,20524153,,2013-12-11 9:23:04,,0,1584,1728753,,,,,2013-12-11 16:08:51,<android><rest><salesforce>,1,3,0,Unable to connect to Salesforce using RestAPI: INVALID SESSION,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
9717825,9717825,1,,,2012-03-15 10:25:30,,2,1579,112364,,,,,2012-06-27 17:10:55,<php><types><salesforce><toolkit>,1,0,,Salesforce PHP Toolkit: INVALID_TYPE: Must send a concrete entity type,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
15949887,15949887,1,,,2013-04-11 13:20:28,,2,1448,842238,,-1,,2017-05-23 10:25:18,2013-04-11 14:51:56,<java><xpages><gson><lotus-domino>,2,0,,Lotus Domino Java security issue using Google GSON,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
26691933,26691933,1,26703549,,2014-11-01 18:55:51,,1,1448,4204581,,54026,,2014-11-02 19:38:13,2014-11-02 20:33:25,<triggers><salesforce><apex-code><apex>,1,0,,Error: Compile Error: Expression cannot be assigned at line -1 column -1,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
23079589,23079589,1,23082463,,2014-04-15 9:25:04,,1,1314,1059261,,850460,,2014-04-15 16:42:41,2014-04-15 16:42:41,<combobox><xpages><lotus-domino><xpages-ssjs>,2,0,,XPages comboBox values issue on partial refresh,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
12504547,12504547,1,13324584,,2012-09-20 0:12:36,,2,1312,1637301,,,,,2012-11-10 17:57:12,<ios><afnetworking><force.com><salesforce-chatter>,1,1,1,AFNetworking (400 error on POST),,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
14914641,14914641,1,14932762,,2013-02-16 20:10:59,,0,1109,1219176,,,,,2013-02-22 13:12:58,<java><jar><apache-poi><xpages><lotus-domino>,2,2,1,java.policy settings outside main grant not working for Apache POI jars,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
23934045,23934045,1,,,2014-05-29 13:04:38,,2,1076,2142813,,,,,2014-07-15 10:12:33,<java><web-services><axis2><basic-authentication><servicenow>,2,0,1,Insufficient rights to create new records in ServiceNow(Basic Authentication not working),,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
24809854,24809854,1,,,2014-07-17 17:25:56,,0,1074,2429000,,5878006,,2016-04-13 21:39:30,2016-04-13 21:39:30,<oracle><authorization><schema><oracle-apex>,1,0,1,Oracle APEX authorization scheme withPL/SQL function returning boolean,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
21785639,21785639,1,21799385,,2014-02-14 17:21:46,,0,907,1191996,,1191996,,2014-02-15 8:45:26,2014-02-17 9:02:26,<javascript><ajax><rest><lotus-domino>,2,0,,Domino REST POST not working for Appointment - Note Item not found,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
11307831,11307831,1,11308336,,2012-07-03 9:12:45,,1,641,1488174,,1488174,,2012-07-03 11:29:48,2012-07-03 11:29:48,<salesforce>,1,0,,UserInfo SalesForce,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
20417235,20417235,1,,,2013-12-06 6:11:26,,1,557,2099934,,,,,2014-03-07 22:19:28,<android><mobile><salesforce><hybrid-mobile-app>,1,0,,Not able to launch Android Hybrid app using Salesforce Mobile SDK,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
24870467,24870467,1,24870944,,2014-07-21 16:52:14,,0,499,1746868,,,,,2014-07-21 17:18:41,<java><apache-poi><lotus-notes>,1,5,,InvocationTargetException when trying to read powerpoint file attachment from lotus notes documents,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
27639321,27639321,1,,,2014-12-24 15:50:59,,1,499,3405869,,5878006,,2016-04-13 2:46:15,2016-04-13 2:46:15,<sql><oracle><select><oracle-apex>,2,2,,"Select top 10 sold items, oracle apex",,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
8075241,8075241,1,,,2011-11-10 5:06:27,,0,494,193247,,,,,2011-12-03 23:10:25,<salesforce><apex-code>,1,2,,some fields not getting captured from VF page,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
20376367,20376367,1,,,2013-12-04 13:14:04,,0,479,1795927,,9374673,,2019-05-21 15:18:53,2019-05-21 15:18:53,<sql><jdbc><tibco>,0,2,,What does it mean by SQLState = 42000?,2019-05-21 17:16:00,,CC BY-SA 4.0,Implementation,Why,,,Tameem,,
22461712,22461712,1,,,2014-03-17 17:53:25,,0,461,1785006,,,,,2014-03-17 17:53:25,<java><eclipse><servlets><classloader><lotus-domino>,0,2,,Using org.apache.commons.fileupload.ServletFileUpload in OSGi plugin on Domino 8.5.3,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
18529923,18529923,1,,,2013-08-30 9:48:06,,0,457,2359024,,2359024,,2013-09-09 10:50:41,2013-09-09 10:50:41,<lotus-notes><javaagents>,3,2,,"How can I display the result of an LDAP query (in my case a list of OUs), done with some Java code, in a IBM Notes Dialog List?",,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
12270740,12270740,1,12272004,,2012-09-04 20:15:39,,0,223,1170550,,,,,2012-09-05 17:35:38,<javascript><jquery><height><quickbase>,2,0,,Dynamic Div Height jQuery.Load() not working,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
20136525,20136525,1,,,2013-11-22 3:30:34,,0,206,2688109,,,,,2016-02-17 18:57:33,<oracle-apex>,1,5,,TypeError: s.text(...).addClass is not a function,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
24410689,24410689,1,24426761,,2014-06-25 13:55:14,,0,146,3393610,,3393610,,2014-06-26 8:15:42,2014-06-26 9:19:55,<java><lotus-domino><ls2j>,1,5,,use getter and setter in java LS2J,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
11210208,11210208,1,,,2012-06-26 15:00:04,,0,133,1483063,,-1,,2017-05-23 12:04:42,2012-06-28 18:22:34,<jpa><rad>,1,0,,JOIN column returns null while using JPA on RAD 7.5,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
14407402,14407402,1,14407894,,2013-01-18 20:50:40,,0,70,1839762,,488657,,2013-01-18 20:52:29,2013-01-18 21:25:57,<salesforce>,1,1,,Need a formula that turns $0.01 to of $0.00,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
18613157,18613157,1,,,2013-09-04 11:54:25,,2,5995,1985532,,,,,2015-09-18 19:33:38,<java><eclipse><maven><rad>,4,0,,Maven integrating in Eclipse RAD impossible,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
21970963,21970963,1,,,2014-02-23 16:28:30,,0,466,3323604,,2065611,,2014-02-23 16:33:18,2014-02-23 16:33:18,<java><arrays><web-services><lotus-notes><domino-designer-eclipse>,0,3,,Unable to receive array information from web service on Lotus Notes WS consumer,,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
17350059,17350059,1,19064982,,2013-06-27 17:54:38,,0,442,710818,,,,,2013-09-28 8:30:53,<java><exception><jmx><tibco>,1,2,,Why happens JMS exception in java?,2013-09-28 14:09:27,,CC BY-SA 3.0,Implementation,Why,,,Tameem,,
25843946,25843946,1,26032905,,2014-09-15 8:41:13,,0,126,3393610,,,,,2014-09-25 7:25:35,<java><shared-libraries><lotus-domino>,1,8,,How import java class from library java in code java,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
10227278,10227278,1,,,2012-04-19 11:43:29,,2,81,131021,,,,,2012-04-19 11:43:29,<lotus-notes><xpinc>,0,0,,Hacking the extension.xml in Notes client,,,CC BY-SA 3.0,Implementation,Others,,,Tameem,,
27040579,27040579,1,,,2014-11-20 13:15:35,,0,49,4205274,,798335,,2014-11-21 6:51:44,2014-11-21 6:51:44,<salesforce>,0,3,,Unable to locate Secure Agent under Develop in Salesforce,,,CC BY-SA 3.0,Implementation,How,,,Tameem,,
49803583,49803583,1,,,2018-04-12 18:25:29,,0,277,9637871,,1392490,,2018-04-12 18:45:59,2018-04-12 18:45:59,<android><ios><sharepoint-online><powerapps>,0,7,2,PowerApps failure starting on April 7th after Upgrade of App on IOS/Android,,,CC BY-SA 3.0,Maintenance,How,,,Sadia,,
39044806,39044806,1,40181300,,2016-08-19 17:34:57,,1,12880,3259951,,1192111,,2017-08-04 20:00:18,2019-08-12 12:23:05,<mysql><phpmyadmin><cpanel><boomi>,3,10,,#1044 - Access denied for user 'someusr'@'localhost' to database 'somedb',,,CC BY-SA 3.0,Maintenance,What,,,Sadia,,
33147665,33147665,1,,,2015-10-15 11:45:35,,0,997,169917,,169917,,2015-10-16 1:02:36,2015-10-16 1:02:36,<salesforce><docusignapi>,0,2,,Cannot get DocuSign Connect working with Salesforce: Object reference not set to an instance of an object,,,CC BY-SA 3.0,Maintenance,Why,,,Sadia,,
41156056,41156056,1,,,2016-12-15 3:39:49,,0,607,5119860,,,,,2016-12-15 3:39:49,<oracle-apex-5>,0,2,1,Oracle APEX: How to solve session expired error in interactive report?,,,CC BY-SA 3.0,Maintenance,How,,,Sadia,,
59786846,59786846,1,59820497,,2020-01-17 11:53:40,,0,78,3535729,,11210376,,2020-01-20 18:20:11,2020-01-20 18:20:11,<git><xpages><lotus-notes><yarnpkg><package-managers>,2,2,,Use of a package manager with Domino and locations of node modules,,,CC BY-SA 4.0,Maintenance,How,,,Sanjay,,
59158534,59158534,1,,,2019-12-03 13:46:11,,0,334,10791217,,,,,2019-12-09 15:00:30,<powerapps>,1,0,,PowerApps DropDown Errors,,,CC BY-SA 4.0,Maintenance,Others,,,Sanjay,,
28544050,28544050,1,28584334,,2015-02-16 14:50:23,,2,2433,889457,,,,,2015-02-18 13:03:07,<tibco><tibco-ems><ems>,1,0,,Tibco - Max flow limit property,,,CC BY-SA 3.0,Maintenance,How,What,,Tameem,,
22946679,22946679,1,,,2014-04-08 19:42:24,,0,779,2188082,,2188082,,2014-04-15 14:46:24,2014-04-15 14:46:24,<java><eclipse><rad>,0,8,,Cannot Add Project to Websphere 7 Local Server,,,CC BY-SA 3.0,Maintenance,How,,,Tameem,,
